2016-03-26           sábado        04   06   17   24   28   32
2016-03-30        miércoles        08   10   21   30   33   36
2016-04-02           sábado        06   08   15   16   33   37
2016-04-06        miércoles        06   09   11   23   31   37
2016-04-09           sábado        07   10   11   17   22   38
2016-04-13        miércoles        05   21   24   31   34   42
2016-04-16           sábado        03   11   14   19   20   26
2016-04-20        miércoles        13   22   24   26   28   39
2016-04-23           sábado        03   05   10   25   38   41
2016-04-27        miércoles        16   20   23   34   38   40
2016-04-30           sábado        11   32   37   41   42   45
2016-05-04        miércoles        03   07   10   25   26   37
2016-05-07           sábado        17   21   27   30   32   34
2016-05-11        miércoles        03   21   22   24   26   44
2016-05-14           sábado        04   10   20   24   28   38
2016-05-18        miércoles        03   20   27   30   39   42
2016-05-21           sábado        05   14   18   21   23   42
2016-05-25        miércoles        01   20   27   34   36   41
2016-05-28           sábado        02   11   12   24   34   36
2016-06-01        miércoles        01   09   13   23   26   32
2016-06-04           sábado        03   04   10   18   24   29
2016-06-08        miércoles        01   04   05   15   24   39
2016-06-11           sábado        04   11   14   16   21   27
2016-06-15        miércoles        09   17   25   26   33   36
2016-06-18           sábado        09   17   18   24   25   30
2016-06-22        miércoles        08   10   12   17   23   28
2016-06-25           sábado        11   14   20   22   37   42
2016-06-29        miércoles        01   10   16   21   38   43
2016-07-02           sábado        06   07   13   26   28   45
2016-07-06        miércoles        10   25   36   38   40   44
2016-07-09           sábado        03   11   20   27   31   34
2016-07-13        miércoles        18   25   32   35   42   45
2016-07-16           sábado        02   09   12   21   27   33
2016-07-20        miércoles        01   07   19   27   34   43
2016-07-23           sábado        05   07   18   20   23   42
2016-07-27        miércoles        03   04   06   22   34   45
2016-07-30           sábado        03   10   20   21   34   40
2016-08-03        miércoles        01   05   12   16   28   35
2016-08-06           sábado        03   15   19   30   32   45
2016-08-10        miércoles        04   07   15   16   27   37
2016-08-13           sábado        01   02   08   15   24   34
2016-08-17        miércoles        04   07   09   18   29   45
2016-08-20           sábado        10   28   32   41   44   45
2016-08-24        miércoles        08   20   22   33   38   40
2016-08-27           sábado        16   19   22   30   43   45
2016-08-31        miércoles        04   07   13   14   17   27
2016-09-03           sábado        24   31   32   33   40   42
2016-09-07        miércoles        11   18   24   35   42   45
2016-09-10           sábado        05   06   18   30   32   36
2016-09-14        miércoles        08   11   16   23   24   30
2016-09-17           sábado        02   09   13   17   29   45
2016-09-21        miércoles        08   16   20   26   35   40
2016-09-24           sábado        19   22   25   35   40   42
2016-09-28        miércoles        16   27   28   33   35   43
2016-10-01           sábado        01   14   16   19   29   33
2016-10-05        miércoles        09   18   23   31   32   36
2016-10-08           sábado        01   07   10   11   22   30
2016-10-12        miércoles        03   06   14   36   39   43
2016-10-15           sábado        01   05   12   22   33   40
2016-10-19        miércoles        13   15   22   25   26   38
2016-10-22           sábado        02   09   26   34   35   42
2016-10-26        miércoles        01   05   12   16   27   35
2016-10-29           sábado        10   11   22   28   34   35
2016-11-02        miércoles        03   06   07   20   25   37
2016-11-05           sábado        18   19   22   26   27   28
2016-11-09        miércoles        04   09   24   33   34   35
2016-11-12           sábado        02   03   14   22   41   45
2016-11-16        miércoles        10   18   31   38   41   42
2016-11-19           sábado        03   12   20   28   31   34
2016-11-23        miércoles        01   15   17   21   35   44
2016-11-26           sábado        01   03   18   25   27   29
2016-11-30        miércoles        02   11   27   37   38   45
2016-12-03           sábado        12   18   19   28   30   43
2016-12-07        miércoles        04   13   20   30   32   42
2016-12-10           sábado        04   08   23   26   42   45
2016-12-14        miércoles        20   29   34   35   37   40
2016-12-17           sábado        09   13   20   22   25   36
2016-12-21        miércoles        02   07   08   18   26   37
2016-12-24           sábado        04   23   25   31   40   44
2016-12-28        miércoles        03   08   11   13   18   33
2016-12-31           sábado        03   08   22   25   37   38
2017-01-04        miércoles        16   22   24   29   39   45
2017-01-07           sábado        05   13   17   21   26   32
2017-01-11        miércoles        10   11   26   30   34   37
2017-01-14           sábado        12   14   17   24   31   43
2017-01-18        miércoles        02   16   27   29   38   41
2017-01-21           sábado        04   14   21   26   34   38
2017-01-25        miércoles        28   31   37   38   43   44
2017-01-28           sábado        06   07   10   30   33   44
2017-02-01        miércoles        03   09   18   27   39   44
2017-02-04           sábado        03   09   11   31   34   42
2017-02-08        miércoles        23   29   30   31   38   40
2017-02-11           sábado        06   17   31   33   34   35
2017-02-15        miércoles        14   17   21   25   30   31
2017-02-18           sábado        02   03   08   13   28   29
2017-02-22        miércoles        11   12   28   30   32   39
2017-02-25           sábado        06   10   11   23   29   32
2017-03-01        miércoles        01   04   26   42   44   45
2017-03-04           sábado        04   09   10   37   44   45
2017-03-08        miércoles        02   15   22   24   35   45
2017-03-11           sábado        03   14   23   27   33   36
2017-03-15        miércoles        05   06   18   19   22   36
2017-03-18           sábado        01   02   07   08   20   26
2017-03-22        miércoles        01   06   07   14   27   44
2017-03-25           sábado        03   07   10   12   28   30
2017-03-29        miércoles        08   17   19   23   25   35
2017-04-01           sábado        02   09   11   15   24   45
2017-04-05        miércoles        01   19   26   33   35   40
2017-04-08           sábado        03   04   24   25   27   30
2017-04-12        miércoles        12   14   16   21   29   43
2017-04-15           sábado        06   11   20   23   30   31
2017-04-19        miércoles        11   17   18   34   43   45
2017-04-22           sábado        15   28   36   37   41   10
2017-04-26        miércoles        01   02   25   31   33   14
2017-04-29           sábado        06   19   25   28   36   01
2017-05-03        miércoles        05   06   07   12   37   06
2017-05-06           sábado        01   20   36   39   43   10
2017-05-10        miércoles        12   19   22   35   38   01
2017-05-13           sábado        11   19   27   28   37   08
2017-05-17        miércoles        15   21   26   28   36   03
2017-05-20           sábado        01   11   28   31   41   09
2017-05-24        miércoles        07   22   29   32   41   14
2017-05-27           sábado        08   12   20   36   40   01
2017-05-31        miércoles        12   13   25   31   42   16
2017-06-03           sábado        03   26   33   34   38   16
2017-06-07        miércoles        03   20   33   34   40   14
2017-06-10           sábado        13   20   26   29   40   07
2017-06-14        miércoles        02   09   12   34   40   07
2017-06-17           sábado        09   20   24   31   33   16
2017-06-21        miércoles        04   06   14   17   29   05
2017-06-24           sábado        03   04   09   20   32   11
2017-06-28        miércoles        18   22   32   37   39   02
2017-07-01           sábado        10   16   18   35   40   06
2017-07-05        miércoles        20   22   25   37   43   08
2017-07-08           sábado        01   07   12   19   21   08
2017-07-12        miércoles        07   23   30   33   36   04
2017-07-15           sábado        07   23   24   34   39   04
2017-07-19        miércoles        14   15   20   25   40   12
2017-07-22           sábado        06   09   15   37   42   16
2017-07-26        miércoles        01   27   31   34   36   11
2017-07-29           sábado        03   13   14   17   23   02
2017-08-02        miércoles        01   22   31   32   37   16
2017-08-05           sábado        14   25   28   37   41   13
2017-08-09        miércoles        04   05   09   13   40   15
2017-08-12           sábado        15   16   18   19   37   11
2017-08-16        miércoles        06   14   32   34   42   10
2017-08-19           sábado        01   05   06   13   26   06
2017-08-23        miércoles        13   15   18   26   43   03
2017-08-26           sábado        01   06   12   18   36   09
2017-08-30        miércoles        04   24   28   36   39   05
2017-09-02           sábado        01   04   13   23   33   09
2017-09-06        miércoles        08   16   19   35   41   13
2017-09-09           sábado        01   02   20   31   43   08
2017-09-13        miércoles        07   11   23   41   43   11
2017-09-16           sábado        10   17   24   37   42   06
2017-09-20        miércoles        10   16   19   23   34   11
2017-09-23           sábado        04   15   22   23   38   11
2017-09-27        miércoles        01   10   28   35   41   04
2017-09-30           sábado        03   10   13   21   38   10
2017-10-04        miércoles        24   31   32   33   34   06
2017-10-07           sábado        19   22   29   38   39   02
2017-10-11        miércoles        02   10   21   23   35   09
2017-10-14           sábado        18   27   38   40   41   16
2017-10-18        miércoles        17   26   27   28   40   07
2017-10-21           sábado        02   04   09   15   24   11
2017-10-25        miércoles        11   21   31   32   39   01
2017-10-28           sábado        13   20   28   35   40   03
2017-11-01        miércoles        22   24   28   34   42   08
2017-11-01        miércoles        08   20   22   37   43   03     Revancha
2017-11-04           sábado        15   20   25   29   43   10
2017-11-04           sábado        10   19   20   21   24   10     Revancha
2017-11-08        miércoles        02   04   10   17   37   06
2017-11-08        miércoles        07   08   10   42   43   02     Revancha
2017-11-11           sábado        01   18   22   30   39   01
2017-11-11           sábado        09   13   14   17   34   08     Revancha
2017-11-15        miércoles        11   18   23   32   40   02
2017-11-15        miércoles        07   16   24   35   43   10     Revancha
2017-11-18           sábado        08   12   22   29   39   11
2017-11-18           sábado        03   06   07   28   40   07     Revancha
2017-11-22        miércoles        09   12   18   37   41   13
2017-11-22        miércoles        10   11   30   36   43   11     Revancha
2017-11-25           sábado        15   21   25   26   31   04
2017-11-25           sábado        01   10   14   34   42   15     Revancha
2017-11-29        miércoles        02   05   07   09   28   13
2017-11-29        miércoles        02   08   11   29   32   10     Revancha
2017-12-02           sábado        02   14   21   27   28   01
2017-12-02           sábado        02   14   27   37   41   03     Revancha
2017-12-06        miércoles        03   23   28   29   32   02
2017-12-06        miércoles        02   03   08   26   40   12     Revancha
2017-12-09           sábado        11   15   23   24   25   07
2017-12-09           sábado        04   29   36   38   39   02     Revancha
2017-12-13        miércoles        11   23   33   36   42   04
2017-12-13        miércoles        10   19   20   22   31   03     Revancha
2017-12-16           sábado        17   23   25   29   31   06
2017-12-16           sábado        01   04   05   23   26   12     Revancha
2017-12-20        miércoles        08   14   20   22   42   07
2017-12-20        miércoles        20   28   30   31   41   09     Revancha
2017-12-23           sábado        06   08   13   29   31   13
2017-12-23           sábado        02   06   10   15   24   04     Revancha
2017-12-27        miércoles        02   13   14   26   42   08
2017-12-27        miércoles        07   21   32   33   34   09     Revancha
2017-12-30           sábado        14   30   35   37   40   14
2017-12-30           sábado        06   18   22   29   40   15     Revancha
2018-01-03        miércoles        01   02   33   34   41   10
2018-01-03        miércoles        19   26   27   30   32   15     Revancha
2018-01-06           sábado        01   02   04   05   13   10
2018-01-06           sábado        03   07   10   18   40   09     Revancha
2018-01-10        miércoles        01   05   09   29   42   08
2018-01-10        miércoles        11   13   17   25   38   06     Revancha
2018-01-13           sábado        07   10   24   31   43   05
2018-01-13           sábado        06   09   29   32   33   03     Revancha
2018-01-17        miércoles        06   17   23   27   32   07
2018-01-17        miércoles        02   06   08   24   37   03     Revancha
2018-01-20           sábado        02   06   16   23   43   01
2018-01-20           sábado        10   24   36   38   42   04     Revancha
2018-01-24        miércoles        06   11   12   17   40   14
2018-01-24        miércoles        01   11   21   37   38   06     Revancha
2018-01-27           sábado        12   13   15   18   31   01
2018-01-27           sábado        02   06   14   15   39   04     Revancha
2018-01-31        miércoles        12   19   27   28   41   04
2018-01-31        miércoles        25   29   32   35   41   13     Revancha
2018-02-03           sábado        01   04   14   21   42   16
2018-02-03           sábado        12   16   22   31   32   15     Revancha
2018-02-07        miércoles        04   23   27   29   34   12
2018-02-07        miércoles        03   05   17   30   37   08     Revancha
2018-02-10           sábado        05   06   14   16   35   09
2018-02-10           sábado        02   19   27   37   40   04     Revancha
2018-02-14        miércoles        09   12   18   32   38   07
2018-02-14        miércoles        05   24   29   41   43   06     Revancha
2018-02-17           sábado        10   23   25   26   33   01
2018-02-17           sábado        16   23   28   30   40   12     Revancha
2018-02-21        miércoles        18   34   37   39   41   02
2018-02-21        miércoles        03   14   26   31   40   06     Revancha
2018-02-24           sábado        05   06   09   39   42   16
2018-02-24           sábado        01   12   20   25   35   04     Revancha
2018-02-28        miércoles        07   16   18   37   40   08
2018-02-28        miércoles        10   18   21   22   33   13     Revancha
2018-03-03           sábado        15   28   31   32   35   12
2018-03-03           sábado        02   11   19   21   23   08     Revancha
2018-03-07        miércoles        08   23   24   32   36   13
2018-03-07        miércoles        20   23   26   34   37   12     Revancha
2018-03-10           sábado        04   17   27   28   42   04
2018-03-10           sábado        04   07   17   18   20   09     Revancha
2018-03-14        miércoles        06   20   25   27   43   04
2018-03-14        miércoles        13   20   26   36   40   14     Revancha
2018-03-17           sábado        07   17   18   30   33   03
2018-03-17           sábado        06   08   12   17   31   02     Revancha
2018-03-21        miércoles        10   14   18   20   33   06
2018-03-21        miércoles        01   03   06   18   20   16     Revancha
2018-03-24           sábado        17   26   28   29   42   11
2018-03-24           sábado        08   17   20   21   32   07     Revancha
2018-03-28        miércoles        03   11   18   24   37   11
2018-03-28        miércoles        01   04   36   37   43   14     Revancha
2018-03-31           sábado        09   15   19   27   30   02
2018-03-31           sábado        10   12   17   20   32   14     Revancha
2018-04-04        miércoles        04   07   10   36   41   04
2018-04-04        miércoles        04   22   29   32   40   03     Revancha
2018-04-07           sábado        13   15   24   33   40   09
2018-04-07           sábado        10   14   30   37   42   01     Revancha
2018-04-11        miércoles        07   20   36   42   43   07
2018-04-11        miércoles        10   11   15   23   38   12     Revancha
2018-04-14           sábado        01   12   28   30   33   03
2018-04-14           sábado        19   25   29   36   43   06     Revancha
2018-04-18        miércoles        03   23   31   35   40   15
2018-04-18        miércoles        14   16   32   34   39   07     Revancha
2018-04-21           sábado        10   12   16   17   27   06
2018-04-21           sábado        24   31   32   34   42   12     Revancha
2018-04-25        miércoles        14   27   34   37   43   13
2018-04-25        miércoles        22   27   28   30   34   16     Revancha
2018-04-28           sábado        10   18   19   36   43   13
2018-04-28           sábado        01   02   05   14   30   01     Revancha
2018-05-02        miércoles        07   37   38   39   41   03
2018-05-02        miércoles        18   32   35   42   43   03     Revancha
2018-05-05           sábado        05   06   14   26   31   11
2018-05-05           sábado        05   10   16   35   39   08     Revancha
2018-05-09        miércoles        11   12   39   40   43   01
2018-05-09        miércoles        04   20   27   32   40   16     Revancha
2018-05-12           sábado        06   10   23   31   34   03
2018-05-12           sábado        11   16   18   34   36   07     Revancha
2018-05-16        miércoles        13   16   28   34   37   01
2018-05-16        miércoles        03   04   08   19   24   11     Revancha
2018-05-19           sábado        12   13   23   35   39   16
2018-05-19           sábado        08   21   33   34   42   15     Revancha
2018-05-23        miércoles        08   11   17   23   39   07
2018-05-23        miércoles        02   23   25   33   36   04     Revancha
2018-05-26           sábado        09   12   16   18   34   11
2018-05-26           sábado        04   08   17   23   38   02     Revancha
2018-05-30        miércoles        06   15   19   27   42   16
2018-05-30        miércoles        07   08   27   38   39   02     Revancha
2018-06-02           sábado        03   16   19   20   23   08
2018-06-02           sábado        04   08   12   19   30   01     Revancha
2018-06-06        miércoles        01   07   12   26   43   14
2018-06-06        miércoles        02   23   27   28   34   09     Revancha
2018-06-09           sábado        01   04   18   21   42   02
2018-06-09           sábado        13   28   31   35   43   02     Revancha
2018-06-13        miércoles        02   08   20   25   27   04
2018-06-13        miércoles        02   03   12   19   35   12     Revancha
2018-06-16           sábado        03   20   22   24   36   06
2018-06-16           sábado        01   11   14   15   40   07     Revancha
2018-06-20        miércoles        07   08   18   25   43   06
2018-06-20        miércoles        07   11   14   30   42   12     Revancha
2018-06-23           sábado        11   12   25   33   39   07
2018-06-23           sábado        04   19   30   34   43   08     Revancha
2018-06-27        miércoles        16   20   29   33   40   03
2018-06-27        miércoles        21   24   31   39   42   14     Revancha
2018-06-30           sábado        03   16   18   30   34   16
2018-06-30           sábado        04   32   35   36   37   16     Revancha
2018-07-04        miércoles        05   07   20   34   37   04
2018-07-04        miércoles        01   13   20   22   32   14     Revancha
2018-07-07           sábado        08   11   22   35   41   10
2018-07-07           sábado        04   15   30   38   42   01     Revancha
2018-07-11        miércoles        06   17   31   32   41   13
2018-07-11        miércoles        03   07   10   13   21   15     Revancha
2018-07-14           sábado        04   13   14   16   33   05
2018-07-14           sábado        01   05   13   22   23   12     Revancha
2018-07-18        miércoles        21   32   33   34   37   11
2018-07-18        miércoles        16   23   25   26   36   16     Revancha
2018-07-21           sábado        12   25   32   33   41   10
2018-07-21           sábado        05   15   21   22   39   11     Revancha
2018-07-25        miércoles        02   13   25   36   43   15
2018-07-25        miércoles        13   15   24   29   30   11     Revancha
2018-07-28           sábado        02   11   26   33   40   15
2018-07-28           sábado        02   08   19   23   37   01     Revancha
2018-08-01        miércoles        02   05   09   11   42   09
2018-08-01        miércoles        07   08   17   32   37   04     Revancha
2018-08-04           sábado        06   16   20   24   30   11
2018-08-04           sábado        03   18   23   28   43   15     Revancha
2018-08-08        miércoles        05   33   34   41   43   07
2018-08-08        miércoles        03   09   29   31   41   05     Revancha
2018-08-11           sábado        02   03   22   28   37   08
2018-08-11           sábado        24   33   35   36   41   05     Revancha
2018-08-15        miércoles        01   12   20   39   41   13
2018-08-15        miércoles        06   19   30   34   35   09     Revancha
2018-08-18           sábado        06   12   16   21   33   05
2018-08-18           sábado        07   25   31   33   41   08     Revancha
2018-08-22        miércoles        10   12   34   35   36   09
2018-08-22        miércoles        11   12   17   27   41   13     Revancha
2018-08-25           sábado        03   22   26   29   36   07
2018-08-25           sábado        04   16   18   22   27   13     Revancha
2018-08-29        miércoles        17   27   37   38   40   03
2018-08-29        miércoles        03   06   09   24   30   02     Revancha
2018-09-01           sábado        03   08   10   15   39   09
2018-09-01           sábado        05   16   25   39   41   09     Revancha
2018-09-05        miércoles        04   22   26   29   36   13
2018-09-05        miércoles        12   14   16   25   28   15     Revancha
2018-09-08           sábado        08   09   19   23   38   14
2018-09-08           sábado        04   08   18   20   24   12     Revancha
2018-09-12        miércoles        03   18   34   42   43   04
2018-09-12        miércoles        02   05   17   20   23   03     Revancha
2018-09-15           sábado        02   05   09   34   42   13
2018-09-15           sábado        06   27   28   36   40   04     Revancha
2018-09-19        miércoles        08   24   26   33   35   06
2018-09-19        miércoles        09   22   25   30   40   06     Revancha
2018-09-22           sábado        20   23   35   36   41   14
2018-09-22           sábado        02   08   20   22   28   06     Revancha
2018-09-26        miércoles        02   04   06   07   13   02
2018-09-26        miércoles        05   06   15   27   30   06     Revancha
2018-09-29           sábado        10   14   20   21   41   11
2018-09-29           sábado        09   18   25   38   39   10     Revancha
2018-10-03        miércoles        05   18   19   25   41   11
2018-10-03        miércoles        23   26   28   37   43   13     Revancha
2018-10-06           sábado        08   16   25   36   37   12
2018-10-06           sábado        14   20   28   36   37   12     Revancha
2018-10-10        miércoles        19   26   33   34   42   08
2018-10-10        miércoles        06   07   16   38   39   12     Revancha
2018-10-13           sábado        11   21   27   41   43   12
2018-10-13           sábado        07   23   33   35   36   08     Revancha
2018-10-17        miércoles        05   13   14   35   42   11
2018-10-17        miércoles        16   17   23   34   36   08     Revancha
2018-10-20           sábado        19   20   34   38   39   03
2018-10-20           sábado        03   17   21   28   31   16     Revancha
2018-10-24        miércoles        01   07   11   16   23   03
2018-10-24        miércoles        06   14   15   28   30   15     Revancha
2018-10-27           sábado        06   20   33   36   41   09
2018-10-27           sábado        08   12   15   27   35   16     Revancha
2018-10-31        miércoles        08   17   21   25   40   16
2018-10-31        miércoles        05   26   31   39   40   16     Revancha
2018-11-03           sábado        09   14   28   33   43   01
2018-11-03           sábado        03   10   28   29   33   05     Revancha
2018-11-07        miércoles        08   20   32   36   40   08
2018-11-07        miércoles        11   14   16   19   33   11     Revancha
2018-11-10           sábado        05   23   24   29   43   02
2018-11-10           sábado        08   10   30   35   40   01     Revancha
2018-11-14        miércoles        11   20   21   23   32   12
2018-11-14        miércoles        01   06   17   26   35   06     Revancha
2018-11-17           sábado        10   12   13   32   38   02
2018-11-17           sábado        11   13   14   23   42   14     Revancha
2018-11-21        miércoles        01   15   19   21   42   08
2018-11-21        miércoles        04   06   18   32   42   01     Revancha
2018-11-24           sábado        05   13   22   34   43   02
2018-11-24           sábado        09   10   15   22   24   11     Revancha
2018-11-28        miércoles        02   04   16   30   40   03
2018-11-28        miércoles        02   04   32   33   41   09     Revancha
2018-12-01           sábado        03   06   23   25   38   01
2018-12-01           sábado        12   19   20   33   39   12     Revancha
2018-12-05        miércoles        01   14   15   18   25   13
2018-12-05        miércoles        02   30   32   35   36   12     Revancha
2018-12-08           sábado        14   20   24   25   39   07
2018-12-08           sábado        01   15   24   29   33   13     Revancha
2018-12-12        miércoles        04   17   36   37   43   11
2018-12-12        miércoles        07   22   25   32   33   10     Revancha
2018-12-15           sábado        04   13   25   31   33   05
2018-12-15           sábado        01   08   10   12   40   16     Revancha
2018-12-19        miércoles        15   27   28   41   42   04
2018-12-19        miércoles        02   32   34   41   43   10     Revancha
2018-12-22           sábado        03   07   11   39   41   02
2018-12-22           sábado        01   40   41   42   43   08     Revancha
2018-12-26        miércoles        09   13   31   33   41   03
2018-12-26        miércoles        03   23   30   32   40   10     Revancha
2018-12-29           sábado        10   14   29   30   42   02
2018-12-29           sábado        02   06   22   28   34   09     Revancha
2019-01-02        miércoles        09   14   25   26   37   07
2019-01-02        miércoles        01   09   17   33   42   10     Revancha
2019-01-05           sábado        10   14   19   39   41   01
2019-01-05           sábado        10   13   21   34   43   11     Revancha
2019-01-09        miércoles        05   20   27   30   38   16
2019-01-09        miércoles        01   04   08   14   41   03     Revancha
2019-01-12           sábado        02   19   22   28   32   11
2019-01-12           sábado        21   31   33   35   41   09     Revancha
2019-01-16        miércoles        06   13   15   26   31   03
2019-01-16        miércoles        12   17   27   29   32   08     Revancha
2019-01-19           sábado        08   15   28   38   42   07
2019-01-19           sábado        08   18   19   32   42   15     Revancha
2019-01-23        miércoles        07   09   16   24   31   03
2019-01-23        miércoles        08   12   29   30   31   01     Revancha
2019-01-26           sábado        03   07   11   19   25   03
2019-01-26           sábado        05   20   26   34   37   07     Revancha
2019-01-30        miércoles        16   18   19   21   38   07
2019-01-30        miércoles        09   10   13   14   37   10     Revancha
2019-02-02           sábado        16   17   21   22   43   03
2019-02-02           sábado        20   22   23   26   28   10     Revancha
2019-02-06        miércoles        01   10   23   38   43   07
2019-02-06        miércoles        16   17   31   36   38   04     Revancha
2019-02-09           sábado        03   05   30   37   39   12
2019-02-09           sábado        11   13   18   21   37   01     Revancha
2019-02-13        miércoles        01   05   06   08   27   14
2019-02-13        miércoles        05   17   27   29   30   03     Revancha
2019-02-16           sábado        19   25   28   31   40   11
2019-02-16           sábado        06   13   14   30   34   05     Revancha
2019-02-20        miércoles        03   10   32   40   42   15
2019-02-20        miércoles        02   19   25   26   28   12     Revancha
2019-02-23           sábado        03   07   14   19   22   04
2019-02-23           sábado        03   05   07   13   16   13     Revancha
2019-02-27        miércoles        06   10   12   18   39   07
2019-02-27        miércoles        03   20   24   27   28   09     Revancha
2019-03-02           sábado        06   22   25   28   40   05
2019-03-02           sábado        10   14   29   35   37   01     Revancha
2019-03-06        miércoles        02   04   12   18   35   07
2019-03-06        miércoles        07   11   17   18   43   05     Revancha
2019-03-09           sábado        24   29   34   35   40   13
2019-03-09           sábado        01   08   12   14   30   07     Revancha
2019-03-13        miércoles        06   08   13   14   37   06
2019-03-13        miércoles        01   08   10   15   40   02     Revancha
2019-03-16           sábado        05   16   26   32   36   03
2019-03-16           sábado        01   14   31   34   42   14     Revancha
2019-03-20        miércoles        06   22   33   36   41   13
2019-03-20        miércoles        17   26   30   37   40   13     Revancha
2019-03-23           sábado        18   20   21   35   43   05
2019-03-23           sábado        06   24   27   32   39   02     Revancha
2019-03-27        miércoles        03   15   20   23   25   11
2019-03-27        miércoles        03   09   15   29   41   02     Revancha
2019-03-30           sábado        06   17   24   39   43   16
2019-03-30           sábado        02   09   18   31   42   13     Revancha
2019-04-03        miércoles        03   04   22   40   41   14
2019-04-03        miércoles        03   20   22   33   35   09     Revancha
2019-04-06           sábado        20   29   32   34   37   06
2019-04-06           sábado        07   13   28   34   40   15     Revancha
2019-04-10        miércoles        15   18   24   34   39   04
2019-04-10        miércoles        05   07   08   14   28   09     Revancha
2019-04-13           sábado        06   07   08   27   34   14
2019-04-13           sábado        04   18   22   34   41   10     Revancha
2019-04-17        miércoles        03   04   31   34   43   14
2019-04-17        miércoles        02   09   15   30   32   08     Revancha
2019-04-20           sábado        10   17   24   29   43   14
2019-04-20           sábado        01   12   13   19   27   04     Revancha
2019-04-24        miércoles        04   08   32   34   40   04
2019-04-24        miércoles        12   13   14   31   35   09     Revancha
2019-04-27           sábado        01   13   32   37   43   10
2019-04-27           sábado        02   15   30   37   38   13     Revancha
2019-05-01        miércoles        01   04   08   19   27   05
2019-05-01        miércoles        09   15   24   31   36   03     Revancha
2019-05-04           sábado        04   11   12   16   26   02
2019-05-04           sábado        09   11   31   35   36   10     Revancha
2019-05-08        miércoles        01   04   21   30   43   15
2019-05-08        miércoles        11   15   23   26   39   03     Revancha
2019-05-11           sábado        03   11   27   39   41   04
2019-05-11           sábado        13   19   28   39   42   15     Revancha
2019-05-15        miércoles        03   17   25   39   42   04
2019-05-15        miércoles        14   22   23   31   38   09     Revancha
2019-05-18           sábado        03   04   20   25   37   12
2019-05-18           sábado        13   26   33   35   40   13     Revancha
2019-05-22        miércoles        09   16   20   28   37   05
2019-05-22        miércoles        03   18   24   34   36   04     Revancha
2019-05-25           sábado        02   10   14   34   40   14
2019-05-25           sábado        04   06   20   27   35   13     Revancha
2019-05-29        miércoles        01   02   22   29   42   16
2019-05-29        miércoles        06   20   22   30   34   05     Revancha
2019-06-01           sábado        01   03   17   23   32   16
2019-06-01           sábado        07   17   18   24   28   04     Revancha
2019-06-05        miércoles        01   04   08   22   37   13
2019-06-05        miércoles        13   16   17   22   25   01     Revancha
2019-06-08           sábado        10   25   29   35   37   05
2019-06-08           sábado        03   29   30   36   37   03     Revancha
2019-06-12        miércoles        03   08   25   28   40   02
2019-06-12        miércoles        01   05   08   20   29   13     Revancha
2019-06-15           sábado        10   14   27   35   41   12
2019-06-15           sábado        02   03   12   29   31   03     Revancha
2019-06-19        miércoles        04   10   20   32   33   15
2019-06-19        miércoles        09   10   26   30   36   10     Revancha
2019-06-22           sábado        15   16   24   26   32   10
2019-06-22           sábado        02   05   12   38   40   07     Revancha
2019-06-26        miércoles        06   12   15   26   35   07
2019-06-26        miércoles        18   31   33   34   42   08     Revancha
2019-06-29           sábado        02   12   16   26   30   02
2019-06-29           sábado        08   26   31   38   39   11     Revancha
2019-07-03        miércoles        01   02   03   10   31   01
2019-07-03        miércoles        03   04   22   38   43   12     Revancha
2019-07-06           sábado        01   08   21   34   35   10
2019-07-06           sábado        15   20   25   35   43   09     Revancha
2019-07-10        miércoles        09   12   31   33   43   11
2019-07-10        miércoles        02   04   19   27   34   03     Revancha
2019-07-13           sábado        02   18   29   37   39   13
2019-07-13           sábado        03   20   28   37   39   04     Revancha
2019-07-17        miércoles        06   12   14   15   38   10
2019-07-17        miércoles        07   09   11   13   38   15     Revancha
2019-07-20           sábado        10   11   15   31   38   05
2019-07-20           sábado        05   19   20   22   34   11     Revancha
2019-07-24        miércoles        03   12   24   25   26   12
2019-07-24        miércoles        06   10   14   21   26   15     Revancha
2019-07-27           sábado        09   13   18   19   33   09
2019-07-27           sábado        05   16   18   25   30   01     Revancha
2019-07-31        miércoles        10   20   25   28   30   03
2019-07-31        miércoles        02   03   10   24   28   11     Revancha
2019-08-03           sábado        02   11   33   36   38   11
2019-08-03           sábado        04   11   24   26   27   05     Revancha
2019-08-07        miércoles        06   27   32   40   42   01
2019-08-07        miércoles        04   25   31   38   43   12     Revancha
2019-08-10           sábado        06   29   34   41   42   16
2019-08-10           sábado        15   29   32   40   43   16     Revancha
2019-08-14        miércoles        07   22   25   36   37   03
2019-08-14        miércoles        07   15   22   23   42   02     Revancha
2019-08-17           sábado        10   12   25   27   41   03
2019-08-17           sábado        07   15   27   32   40   05     Revancha
2019-08-21        miércoles        06   08   13   28   29   08
2019-08-21        miércoles        08   14   28   36   43   13     Revancha
2019-08-24           sábado        04   08   12   17   35   12
2019-08-24           sábado        17   24   25   40   42   04     Revancha
2019-08-28        miércoles        11   18   29   35   37   06
2019-08-28        miércoles        03   15   26   31   34   03     Revancha
2019-08-31           sábado        17   18   33   41   42   08
2019-08-31           sábado        08   15   21   27   32   03     Revancha
2019-09-04        miércoles        02   11   18   23   43   14
2019-09-04        miércoles        02   07   16   26   41   02     Revancha
2019-09-07           sábado        11   14   20   30   34   07
