2014-02-28;Cash Noche;441
2014-02-28;Play Four Noche;9912
2014-02-28;Pijao;0840
2014-02-28;Chontico Noche;2321
2014-02-28;Cash Dia;779
2014-02-28;Play Four Dia;9469
2014-02-28;Astro Luna;6800;PIS
2014-03-01;Cauca;7657;SERIE;013
2014-03-01;Boyaca;6890;SERIE;106
2014-03-01;Astro Sol;0572;LIB
2014-03-01;Dorado Dia;2236
2014-03-01;Paisa Lotto;2453
2014-03-01;Chontico Millonario;0844
2014-03-01;Dorado Tarde;4780
2014-03-01;Paisita 1;4986
2014-03-01;Cafeterito Tarde;8194
2014-03-01;Paisita 2;1774
2014-03-01;Cafeterito Noche;6764
2014-03-01;Cuyabrito;3574
2014-03-01;Cash Noche;942
2014-03-01;Play Four Noche;5038
2014-03-01;Pijao;4855
2014-03-01;Chontico Noche;4865
2014-03-01;Dorado Noche;0532
2014-03-01;Cash Dia;618
2014-03-01;Play Four Dia;6177
2014-03-01;Astro Luna;7278;VIR
2014-03-02;Paisita 1;2677
2014-03-02;Paisita 2;4542
2014-03-02;Cafeterito Noche;7396
2014-03-02;Cuyabrito;3658
2014-03-02;Cash Noche;253
2014-03-02;Play Four Dia;0333
2014-03-02;Pijao;9263
2014-03-02;Chontico Noche;2353
2014-03-02;Astro Luna;5836;LEO
2014-03-02;Dorado Noche;8529
2014-03-02;Cash Dia;068
2014-03-02;Play Four Noche;6694
2014-03-03;Tolima;0809;SERIE;002
2014-03-03;Cundinam;3940;SERIE;004
2014-03-03;Astro Sol;4735;PIS
2014-03-03;Dorado Dia;4314
2014-03-03;Chontico Millonario;9800
2014-03-03;Dorado Tarde;2145
2014-03-03;Paisita 1;9091
2014-03-03;Cafeterito Tarde;1788
2014-03-03;Paisita 2;4248
2014-03-03;Cafeterito Noche;3782
2014-03-03;Cuyabrito;7178
2014-03-03;Cash Noche;882
2014-03-03;Play Four Noche;2176
2014-03-03;Pijao;7024
2014-03-03;Chontico Noche;7973
2014-03-03;Cash Dia;898
2014-03-03;Play Four Dia;0837
2014-03-03;Astro Luna;6121;LIB
2014-03-04;Huila;5887;SERIE;041
2014-03-04;Cruz Roja;9823;SERIE;114
2014-03-04;Astro Luna;9601;LEO
2014-03-04;Dorado Dia;5577
2014-03-04;Chontico Millonario;8854
2014-03-04;Dorado Tarde;4828
2014-03-04;Paisita 1;4644
2014-03-04;Cafeterito Tarde;2138
2014-03-04;Paisita 2;7606
2014-03-04;Cafeterito Noche;4348
2014-03-04;Cuyabrito;8603
2014-03-04;Cash Noche;088
2014-03-04;Play Four Noche;1422
2014-03-04;Pijao;7587
2014-03-04;Chontico Noche;0057
2014-03-04;Cash Dia;980
2014-03-04;Play Four Dia;0355
2014-03-04;Astro Sol;1794;SAG
2014-03-05;Manizales;5346;SERIE;079
2014-03-05;Valle;1253;SERIE;012
2014-03-05;Meta;1829;SERIE;085
2014-03-05;Astro Luna;4970;LEO
2014-03-05;Dorado Dia;4478
2014-03-05;Chontico Millonario;8016
2014-03-05;Dorado Tarde;5751
2014-03-05;Paisita 1;1038
2014-03-05;Cafeterito Tarde;2464
2014-03-05;Paisita 2;8511
2014-03-05;Cafeterito Noche;4657
2014-03-05;Cuyabrito;4083
2014-03-05;Cash Noche;572
2014-03-05;Play Four Noche;0468
2014-03-05;Pijao;4654
2014-03-05;Chontico Noche;9247
2014-03-05;Cash Dia;296
2014-03-05;Play Four Dia;1028
2014-03-05;Astro Sol;5260;CÁN
2014-03-06;Quindio;3725;SERIE;013
2014-03-06;Bogotá;8153;SERIE;041
2014-03-06;Astro Luna;7571;PIS
2014-03-06;Dorado Dia;9848
2014-03-06;Chontico Millonario;7475
2014-03-06;Dorado Tarde;8912
2014-03-06;Paisita 1;5633
2014-03-06;Cafeterito Tarde;9035
2014-03-06;Paisita 2;9288
2014-03-06;Cafeterito Noche;8680
2014-03-06;Cash Noche;888
2014-03-06;Play Four Noche;3131
2014-03-06;Pijao;6952
2014-03-06;Chontico Noche;1379
2014-03-06;Cash Dia;008
2014-03-06;Play Four Dia;5429
2014-03-06;Astro Sol;6819;GÉM
2014-03-07;Risaralda;1991;SERIE;092
2014-03-07;Medellin;1584;SERIE;255
2014-03-07;Astro Luna;7438;LEO
2014-03-07;Dorado Dia;6812
2014-03-07;Chontico Millonario;2748
2014-03-07;Dorado Tarde;7666
2014-03-07;Paisita 1;0227
2014-03-07;Cafeterito Tarde;1789
2014-03-07;Paisita 2;1498
2014-03-07;Cafeterito Noche;3088
2014-03-07;Cuyabrito;1483
2014-03-07;Cash Noche;523
2014-03-07;Play Four Noche;2899
2014-03-07;Pijao;9732
2014-03-07;Chontico Noche;2573
2014-03-07;Cash Dia;246
2014-03-07;Play Four Dia;5509
2014-03-07;Astro Sol;7044;ESC
2014-03-08;Cauca;4361;SERIE;022
2014-03-08;Boyaca;5227;SERIE;112
2014-03-08;Astro Luna;4972;TAU
2014-03-08;Dorado Dia;7807
2014-03-08;Paisa Lotto;3067
2014-03-08;Chontico Millonario;2458
2014-03-08;Dorado Tarde;6850
2014-03-08;Paisita 1;1712
2014-03-08;Cafeterito Tarde;7186
2014-03-08;Paisita 2;1065
2014-03-08;Cafeterito Noche;7115
2014-03-08;Cuyabrito;9850
2014-03-08;Cash Noche;209
2014-03-08;Play Four Noche;2464
2014-03-08;Pijao;4586
2014-03-08;Chontico Noche;8985
2014-03-08;Dorado Noche;6675
2014-03-08;Cash Dia;499
2014-03-08;Play Four Dia;0309
2014-03-08;Astro Sol;2799;LEO
2014-03-09;Paisita 1;4770
2014-03-09;Paisita 2;5587
2014-03-09;Cafeterito Noche;5573
2014-03-09;Cuyabrito;5254
2014-03-09;Cash Noche;981
2014-03-09;Play Four Dia;5948
2014-03-09;Pijao;2701
2014-03-09;Chontico Noche;6266
2014-03-09;Astro Luna;4418;PIS
2014-03-09;Dorado Noche;6997
2014-03-09;Cash Dia;991
2014-03-09;Play Four Noche;5419
2014-03-10;Tolima;4145;SERIE;018
2014-03-10;Cundinam;9216;SERIE;084
2014-03-10;Astro Luna;7955;TAU
2014-03-10;Dorado Dia;8018
2014-03-10;Chontico Millonario;8721
2014-03-10;Dorado Tarde;7633
2014-03-10;Paisita 1;4774
2014-03-10;Cafeterito Tarde;1937
2014-03-10;Paisita 2;5449
2014-03-10;Cafeterito Noche;8789
2014-03-10;Cuyabrito;2167
2014-03-10;Cash Noche;817
2014-03-10;Play Four Noche;2976
2014-03-10;Pijao;8890
2014-03-10;Chontico Noche;8244
2014-03-10;Cash Dia;117
2014-03-10;Play Four Dia;6933
2014-03-10;Astro Sol;3739;CAP
2014-03-11;Huila;7386;SERIE;041
2014-03-11;Cruz Roja;3728;SERIE;116
2014-03-11;Astro Luna;5392;SAG
2014-03-11;Dorado Dia;2610
2014-03-11;Chontico Millonario;0953
2014-03-11;Dorado Tarde;4999
2014-03-11;Paisita 1;5738
2014-03-11;Cafeterito Tarde;8792
2014-03-11;Paisita 2;9639
2014-03-11;Cafeterito Noche;8910
2014-03-11;Cuyabrito;9343
2014-03-11;Cash Noche;522
2014-03-11;Play Four Noche;4664
2014-03-11;Pijao;9453
2014-03-11;Chontico Noche;6213
2014-03-11;Cash Dia;994
2014-03-11;Play Four Dia;7717
2014-03-11;Astro Sol;1830;ESC
2014-03-12;Manizales;0236;SERIE;060
2014-03-12;Valle;8368;SERIE;013
2014-03-12;Meta;7816;SERIE;014
2014-03-12;Astro Luna;5640;ARI
2014-03-12;Dorado Dia;7894
2014-03-12;Chontico Millonario;5649
2014-03-12;Dorado Tarde;8893
2014-03-12;Paisita 1;9625
2014-03-12;Cafeterito Tarde;6888
2014-03-12;Paisita 2;6660
2014-03-12;Cafeterito Noche;0102
2014-03-12;Cuyabrito;4361
2014-03-12;Cash Noche;827
2014-03-12;Play Four Noche;7276
2014-03-12;Pijao;2782
2014-03-12;Chontico Noche;0113
2014-03-12;Cash Dia;434
2014-03-12;Play Four Dia;7492
2014-03-12;Astro Sol;6973;VIR
2014-03-13;Quindio;4621;SERIE;025
2014-03-13;Bogotá;3010;SERIE;160
2014-03-13;Astro Luna;3554;LEO
2014-03-13;Dorado Dia;8773
2014-03-13;Chontico Millonario;8708
2014-03-13;Dorado Tarde;7921
2014-03-13;Paisita 1;6117
2014-03-13;Cafeterito Tarde;5718
2014-03-13;Paisita 2;5124
2014-03-13;Cafeterito Noche;1906
2014-03-13;Cash Noche;907
2014-03-13;Play Four Noche;9828
2014-03-13;Pijao;8559
2014-03-13;Chontico Noche;9278
2014-03-13;Cash Dia;487
2014-03-13;Play Four Dia;3114
2014-03-13;Astro Sol;3593;TAU
2014-03-14;Risaralda;7458;SERIE;072
2014-03-14;Medellin;2806;SERIE;007
2014-03-14;Astro Luna;9202;LEO
2014-03-14;Dorado Dia;7371
2014-03-14;Chontico Millonario;0550
2014-03-14;Dorado Tarde;3415
2014-03-14;Paisita 1;8345
2014-03-14;Cafeterito Tarde;0913
2014-03-14;Paisita 2;4466
2014-03-14;Cafeterito Noche;1947
2014-03-14;Cuyabrito;4982
2014-03-14;Cash Noche;381
2014-03-14;Play Four Noche;1761
2014-03-14;Pijao;0076
2014-03-14;Chontico Noche;3762
2014-03-14;Cash Dia;763
2014-03-14;Play Four Dia;7844
2014-03-14;Astro Sol;5414;CÁN
2014-03-15;Ex Colombia;0741;SERIE;077
2014-03-15;Cauca;3387;SERIE;030
2014-03-15;Boyaca;4989;SERIE;125
2014-03-15;Astro Luna;5782;LIB
2014-03-15;Dorado Dia;7908
2014-03-15;Paisa Lotto;1829
2014-03-15;Chontico Millonario;1167
2014-03-15;Dorado Tarde;8511
2014-03-15;Paisita 1;8197
2014-03-15;Cafeterito Tarde;7950
2014-03-15;Paisita 2;2600
2014-03-15;Cafeterito Noche;5906
2014-03-15;Cuyabrito;9583
2014-03-15;Cash Noche;535
2014-03-15;Play Four Noche;6232
2014-03-15;Pijao;4138
2014-03-15;Chontico Noche;1268
2014-03-15;Dorado Noche;8001
2014-03-15;Cash Dia;991
2014-03-15;Play Four Dia;0735
2014-03-15;Astro Sol;2800;PIS
2014-03-16;Paisita 1;4602
2014-03-16;Paisita 2;5958
2014-03-16;Cafeterito Noche;2710
2014-03-16;Cuyabrito;9781
2014-03-16;Cash Noche;736
2014-03-16;Play Four Dia;6879
2014-03-16;Pijao;8023
2014-03-16;Chontico Noche;8576
2014-03-16;Astro Luna;9974;SAG
2014-03-16;Dorado Noche;9482
2014-03-16;Cash Dia;261
2014-03-16;Play Four Noche;3250
2014-03-17;Tolima;5524;SERIE;017
2014-03-17;Cundinam;0856;SERIE;114
2014-03-17;Astro Luna;5113;PIS
2014-03-17;Dorado Dia;1609
2014-03-17;Chontico Millonario;1807
2014-03-17;Dorado Tarde;8534
2014-03-17;Paisita 1;5856
2014-03-17;Cafeterito Tarde;7935
2014-03-17;Paisita 2;3436
2014-03-17;Cafeterito Noche;6583
2014-03-17;Cuyabrito;2556
2014-03-17;Cash Noche;257
2014-03-17;Play Four Noche;3177
2014-03-17;Pijao;7220
2014-03-17;Chontico Noche;7850
2014-03-17;Cash Dia;945
2014-03-17;Play Four Dia;8350
2014-03-17;Astro Sol;5111;CÁN
2014-03-18;Huila;3125;SERIE;078
2014-03-18;Cruz Roja;0539;SERIE;023
2014-03-18;Astro Luna;4368;VIR
2014-03-18;Dorado Dia;7867
2014-03-18;Chontico Millonario;2720
2014-03-18;Dorado Tarde;3238
2014-03-18;Paisita 1;4343
2014-03-18;Cafeterito Tarde;0765
2014-03-18;Paisita 2;0377
2014-03-18;Cafeterito Noche;8700
2014-03-18;Cuyabrito;7974
2014-03-18;Cash Noche;603
2014-03-18;Play Four Noche;5698
2014-03-18;Pijao;9958
2014-03-18;Chontico Noche;4197
2014-03-18;Cash Dia;685
2014-03-18;Play Four Dia;7727
2014-03-18;Astro Sol;7991;ARI
2014-03-19;Manizales;6115;SERIE;005
2014-03-19;Valle;5011;SERIE;040
2014-03-19;Meta;6648;SERIE;085
2014-03-19;Astro Luna;3520;GÉM
2014-03-19;Dorado Dia;9624
2014-03-19;Chontico Millonario;2454
2014-03-19;Dorado Tarde;5296
2014-03-19;Paisita 1;2158
2014-03-19;Cafeterito Tarde;1337
2014-03-19;Paisita 2;2168
2014-03-19;Cafeterito Noche;3467
2014-03-19;Cuyabrito;8095
2014-03-19;Cash Noche;493
2014-03-19;Play Four Noche;3600
2014-03-19;Pijao;6439
2014-03-19;Chontico Noche;0518
2014-03-19;Cash Dia;944
2014-03-19;Play Four Dia;2811
2014-03-19;Astro Sol;9908;ESC
2014-03-20;Quindio;6731;SERIE;034
2014-03-20;Bogotá;2814;SERIE;063
2014-03-20;Astro Luna;8488;CAP
2014-03-20;Dorado Dia;0460
2014-03-20;Chontico Millonario;9231
2014-03-20;Dorado Tarde;4718
2014-03-20;Paisita 1;7180
2014-03-20;Cafeterito Tarde;8517
2014-03-20;Paisita 2;5718
2014-03-20;Cafeterito Noche;0791
2014-03-20;Cash Noche;166
2014-03-20;Play Four Noche;2895
2014-03-20;Pijao;9870
2014-03-20;Chontico Noche;9118
2014-03-20;Cash Dia;401
2014-03-20;Play Four Dia;0414
2014-03-20;Astro Sol;4353;ARI
2014-03-21;Risaralda;1928;SERIE;007
2014-03-21;Medellin;9847;SERIE;271
2014-03-21;Astro Luna;6587;CAP
2014-03-21;Dorado Dia;2785
2014-03-21;Chontico Millonario;5271
2014-03-21;Dorado Tarde;3146
2014-03-21;Paisita 1;1789
2014-03-21;Cafeterito Tarde;2096
2014-03-21;Paisita 2;2123
2014-03-21;Cafeterito Noche;1268
2014-03-21;Cuyabrito;1644
2014-03-21;Cash Noche;642
2014-03-21;Play Four Noche;9980
2014-03-21;Pijao;7488
2014-03-21;Chontico Noche;3349
2014-03-21;Cash Dia;485
2014-03-21;Play Four Dia;2938
2014-03-21;Astro Sol;4802;CÁN
2014-03-22;Cauca;6276;SERIE;033
2014-03-22;Boyaca;7936;SERIE;092
2014-03-22;Astro Luna;1186;CAP
2014-03-22;Dorado Dia;6751
2014-03-22;Paisa Lotto;7249
2014-03-22;Chontico Millonario;0961
2014-03-22;Dorado Tarde;9268
2014-03-22;Paisita 1;8150
2014-03-22;Cafeterito Tarde;2162
2014-03-22;Paisita 2;0935
2014-03-22;Cafeterito Noche;7159
2014-03-22;Cuyabrito;6392
2014-03-22;Cash Noche;817
2014-03-22;Play Four Noche;4247
2014-03-22;Pijao;0592
2014-03-22;Chontico Noche;0635
2014-03-22;Dorado Noche;5310
2014-03-22;Cash Dia;023
2014-03-22;Play Four Dia;2034
2014-03-22;Astro Sol;5164;LEO
2014-03-23;Paisita 1;7076
2014-03-23;Paisita 2;6825
2014-03-23;Cafeterito Noche;6041
2014-03-23;Cuyabrito;0139
2014-03-23;Cash Noche;708
2014-03-23;Play Four Dia;3526
2014-03-23;Pijao;8097
2014-03-23;Chontico Noche;7575
2014-03-23;Astro Luna;2221;LEO
2014-03-23;Dorado Noche;7240
2014-03-23;Cash Dia;454
2014-03-23;Play Four Noche;6921
2014-03-24;Paisita 1;4491
2014-03-24;Paisita 2;0937
2014-03-24;Cafeterito Noche;6111
2014-03-24;Cuyabrito;5411
2014-03-24;Cash Noche;142
2014-03-24;Play Four Dia;7159
2014-03-24;Pijao;0472
2014-03-24;Chontico Noche;8210
2014-03-24;Astro Luna;4971;CÁN
2014-03-24;Dorado Noche;9247
2014-03-24;Cash Dia;790
2014-03-24;Play Four Noche;8110
2014-03-25;Cruz Roja;7432;SERIE;037
2014-03-25;Tolima;6398;SERIE;089
2014-03-25;Huila;0063;SERIE;069
2014-03-25;Cundinam;2141;SERIE;061
2014-03-25;Astro Luna;2484;CAP
2014-03-25;Dorado Dia;7929
2014-03-25;Chontico Millonario;7334
2014-03-25;Dorado Tarde;2279
2014-03-25;Paisita 1;3278
2014-03-25;Cafeterito Tarde;9926
2014-03-25;Paisita 2;5496
2014-03-25;Cafeterito Noche;7658
2014-03-25;Cuyabrito;9797
2014-03-25;Cash Noche;158
2014-03-25;Play Four Noche;4740
2014-03-25;Pijao;9872
2014-03-25;Chontico Noche;6834
2014-03-25;Cash Dia;169
2014-03-25;Play Four Dia;6846
2014-03-25;Astro Sol;5773;LIB
2014-03-26;Manizales;9000;SERIE;088
2014-03-26;Valle;5932;SERIE;072
2014-03-26;Meta;4794;SERIE;073
2014-03-26;Astro Luna;2916;ARI
2014-03-26;Dorado Dia;7310
2014-03-26;Chontico Millonario;7524
2014-03-26;Dorado Tarde;0942
2014-03-26;Paisita 1;8381
2014-03-26;Cafeterito Tarde;7255
2014-03-26;Paisita 2;8257
2014-03-26;Cafeterito Noche;8284
2014-03-26;Cuyabrito;1049
2014-03-26;Cash Noche;378
2014-03-26;Play Four Noche;8524
2014-03-26;Pijao;9776
2014-03-26;Chontico Noche;4891
2014-03-26;Cash Dia;065
2014-03-26;Play Four Dia;6278
2014-03-26;Astro Sol;0680;ARI
2014-03-27;Quindio;4981;SERIE;046
2014-03-27;Bogotá;8196;SERIE;042
2014-03-27;Astro Luna;6625;SAG
2014-03-27;Dorado Dia;6988
2014-03-27;Chontico Millonario;6422
2014-03-27;Dorado Tarde;3673
2014-03-27;Paisita 1;9122
2014-03-27;Cafeterito Tarde;1273
2014-03-27;Paisita 2;4111
2014-03-27;Cafeterito Noche;9889
2014-03-27;Cash Noche;644
2014-03-27;Play Four Noche;1617
2014-03-27;Pijao;0579
2014-03-27;Chontico Noche;0171
2014-03-27;Cash Dia;020
2014-03-27;Play Four Dia;3584
2014-03-27;Astro Sol;0423;GÉM
2014-03-28;Risaralda;1693;SERIE;078
2014-03-28;Medellin;8064;SERIE;100
2014-03-28;Astro Luna;7664;LEO
2014-03-28;Dorado Dia;3899
2014-03-28;Chontico Millonario;1451
2014-03-28;Dorado Tarde;4295
2014-03-28;Paisita 1;0267
2014-03-28;Cafeterito Tarde;7502
2014-03-28;Paisita 2;4655
2014-03-28;Cafeterito Noche;2595
2014-03-28;Cuyabrito;9861
2014-03-28;Cash Noche;967
2014-03-28;Play Four Noche;9184
2014-03-28;Pijao;4967
2014-03-28;Chontico Noche;8795
2014-03-28;Cash Dia;195
2014-03-28;Play Four Dia;3809
2014-03-28;Astro Sol;4818;GÉM
2014-03-29;Cauca;9173;SERIE;087
2014-03-29;Boyaca;8290;SERIE;039
2014-03-29;Astro Luna;1304;LEO
2014-03-29;Dorado Dia;0538
2014-03-29;Paisa Lotto;7134
2014-03-29;Chontico Millonario;3343
2014-03-29;Dorado Tarde;0722
2014-03-29;Paisita 1;3892
2014-03-29;Cafeterito Tarde;8588
2014-03-29;Paisita 2;5823
2014-03-29;Cafeterito Noche;4586
2014-03-29;Cuyabrito;1315
2014-03-29;Cash Noche;309
2014-03-29;Play Four Noche;8995
2014-03-29;Pijao;5870
2014-03-29;Chontico Noche;9302
2014-03-29;Dorado Noche;9020
2014-03-29;Cash Dia;617
2014-03-29;Play Four Dia;4371
2014-03-29;Astro Sol;6352;ACU
2014-03-30;Paisita 1;2948
2014-03-30;Paisita 2;2458
2014-03-30;Cafeterito Noche;4700
2014-03-30;Cuyabrito;1021
2014-03-30;Cash Noche;915
2014-03-30;Play Four Dia;1623
2014-03-30;Pijao;6740
2014-03-30;Chontico Noche;8062
2014-03-30;Astro Luna;8404;ACU
2014-03-30;Dorado Noche;1943
2014-03-30;Cash Dia;166
2014-03-30;Play Four Noche;1630
2014-03-31;Tolima;0895;SERIE;058
2014-03-31;Cundinam;1608;SERIE;016
2014-03-31;Astro Luna;5753;ACU
2014-03-31;Dorado Dia;4965
2014-03-31;Chontico Millonario;2876
2014-03-31;Dorado Tarde;5686
2014-03-31;Paisita 1;0302
2014-03-31;Cafeterito Tarde;0266
2014-03-31;Paisita 2;4600
2014-03-31;Cafeterito Noche;6987
2014-03-31;Cuyabrito;2967
2014-03-31;Cash Noche;976
2014-03-31;Play Four Noche;5871
2014-03-31;Pijao;8705
2014-03-31;Chontico Noche;2448
2014-03-31;Cash Dia;172
2014-03-31;Play Four Dia;5742
2014-03-31;Astro Sol;1731;LEO
2014-04-01;Huila;3549;SERIE;036
2014-04-01;Cruz Roja;5366;SERIE;111
2014-04-01;Astro Luna;3330;CÁN
2014-04-01;Dorado Dia;0422
2014-04-01;Chontico Millonario;0014
2014-04-01;Dorado Tarde;3721
2014-04-01;Paisita 1;3293
2014-04-01;Cafeterito Tarde;5217
2014-04-01;Paisita 2;9727
2014-04-01;Cafeterito Noche;3863
2014-04-01;Cuyabrito;1156
2014-04-01;Cash Noche;797
2014-04-01;Play Four Noche;8406
2014-04-01;Pijao;7317
2014-04-01;Chontico Noche;2888
2014-04-01;Cash Dia;556
2014-04-01;Play Four Dia;5332
2014-04-01;Astro Sol;5810;CÁN
2014-04-02;Manizales;5179;SERIE;036
2014-04-02;Valle;9999;SERIE;012
2014-04-02;Meta;9316;SERIE;038
2014-04-02;Astro Luna;5226;CÁN
2014-04-02;Dorado Dia;4917
2014-04-02;Chontico Millonario;5516
2014-04-02;Dorado Tarde;8443
2014-04-02;Paisita 1;6554
2014-04-02;Cafeterito Tarde;3179
2014-04-02;Paisita 2;7686
2014-04-02;Cafeterito Noche;4359
2014-04-02;Cuyabrito;9737
2014-04-02;Cash Noche;385
2014-04-02;Play Four Noche;8018
2014-04-02;Pijao;7405
2014-04-02;Chontico Noche;2388
2014-04-02;Cash Dia;193
2014-04-02;Play Four Dia;4885
2014-04-02;Astro Sol;7185;ACU
2014-04-03;Quindio;9850;SERIE;017
2014-04-03;Bogotá;1756;SERIE;190
2014-04-03;Astro Luna;2110;GÉM
2014-04-03;Dorado Dia;0403
2014-04-03;Chontico Millonario;0349
2014-04-03;Dorado Tarde;7035
2014-04-03;Paisita 1;8642
2014-04-03;Cafeterito Tarde;8730
2014-04-03;Paisita 2;7110
2014-04-03;Cafeterito Noche;4614
2014-04-03;Cash Noche;858
2014-04-03;Play Four Noche;0657
2014-04-03;Pijao;4382
2014-04-03;Chontico Noche;0002
2014-04-03;Cash Dia;671
2014-04-03;Play Four Dia;3951
2014-04-03;Astro Sol;3832;LEO
2014-04-04;Risaralda;1938;SERIE;109
2014-04-04;Medellin;0965;SERIE;257
2014-04-04;Astro Luna;4965;ACU
2014-04-04;Dorado Dia;9877
2014-04-04;Chontico Millonario;8490
2014-04-04;Dorado Tarde;3328
2014-04-04;Paisita 1;1604
2014-04-04;Cafeterito Tarde;6539
2014-04-04;Paisita 2;6407
2014-04-04;Cafeterito Noche;7048
2014-04-04;Cuyabrito;2992
2014-04-04;Cash Noche;743
2014-04-04;Play Four Noche;7326
2014-04-04;Pijao;5750
2014-04-04;Chontico Noche;3009
2014-04-04;Cash Dia;139
2014-04-04;Play Four Dia;6274
2014-04-04;Astro Sol;8502;ESC
2014-04-05;Cauca;2708;SERIE;066
2014-04-05;Boyaca;1498;SERIE;169
2014-04-05;Astro Luna;8165;LIB
2014-04-05;Dorado Dia;1266
2014-04-05;Paisa Lotto;4582
2014-04-05;Chontico Millonario;7040
2014-04-05;Dorado Tarde;4546
2014-04-05;Paisita 1;7450
2014-04-05;Cafeterito Tarde;1001
2014-04-05;Paisita 2;9106
2014-04-05;Cafeterito Noche;6731
2014-04-05;Cuyabrito;6139
2014-04-05;Cash Noche;193
2014-04-05;Play Four Noche;9770
2014-04-05;Pijao;6230
2014-04-05;Chontico Noche;2069
2014-04-05;Dorado Noche;2460
2014-04-05;Cash Dia;605
2014-04-05;Play Four Dia;4220
2014-04-05;Astro Sol;8060;ESC
2014-04-06;Paisita 1;9504
2014-04-06;Paisita 2;2225
2014-04-06;Cafeterito Noche;3939
2014-04-06;Cuyabrito;8876
2014-04-06;Cash Noche;691
2014-04-06;Play Four Dia;1576
2014-04-06;Pijao;7661
2014-04-06;Chontico Noche;8234
2014-04-06;Astro Luna;2051;VIR
2014-04-06;Dorado Noche;7704
2014-04-06;Cash Dia;058
2014-04-06;Play Four Noche;3378
2014-04-07;Tolima;1670;SERIE;042
2014-04-07;Cundinam;2990;SERIE;034
2014-04-07;Astro Luna;2231;VIR
2014-04-07;Dorado Dia;8427
2014-04-07;Chontico Millonario;3687
2014-04-07;Dorado Tarde;8832
2014-04-07;Paisita 1;2095
2014-04-07;Cafeterito Tarde;6708
2014-04-07;Paisita 2;3954
2014-04-07;Cafeterito Noche;7590
2014-04-07;Cuyabrito;1437
2014-04-07;Cash Noche;694
2014-04-07;Play Four Noche;0449
2014-04-07;Pijao;8946
2014-04-07;Chontico Noche;9112
2014-04-07;Cash Dia;261
2014-04-07;Play Four Dia;8710
2014-04-07;Astro Sol;9229;ARI
2014-04-08;Huila;5682;SERIE;071
2014-04-08;Cruz Roja;3514;SERIE;020
2014-04-08;Astro Luna;2470;VIR
2014-04-08;Dorado Dia;0846
2014-04-08;Chontico Millonario;0662
2014-04-08;Dorado Tarde;0709
2014-04-08;Paisita 1;2526
2014-04-08;Cafeterito Tarde;2182
2014-04-08;Paisita 2;6997
2014-04-08;Cafeterito Noche;9337
2014-04-08;Cuyabrito;5435
2014-04-08;Cash Noche;699
2014-04-08;Play Four Noche;8723
2014-04-08;Pijao;0218
2014-04-08;Chontico Noche;0003
2014-04-08;Cash Dia;637
2014-04-08;Play Four Dia;2703
2014-04-08;Astro Sol;9566;TAU
2014-04-09;Manizales;0895;SERIE;076
2014-04-09;Valle;8008;SERIE;036
2014-04-09;Meta;2122;SERIE;075
2014-04-09;Astro Luna;6005;ESC
2014-04-09;Dorado Dia;8959
2014-04-09;Chontico Millonario;8473
2014-04-09;Dorado Tarde;1987
2014-04-09;Paisita 1;4481
2014-04-09;Cafeterito Tarde;7107
2014-04-09;Paisita 2;7963
2014-04-09;Cafeterito Noche;9333
2014-04-09;Cuyabrito;9205
2014-04-09;Cash Noche;687
2014-04-09;Play Four Noche;1416
2014-04-09;Pijao;9502
2014-04-09;Chontico Noche;4764
2014-04-09;Cash Dia;929
2014-04-09;Play Four Dia;2000
2014-04-09;Astro Sol;5734;CAP
2014-04-10;Quindio;2108;SERIE;002
2014-04-10;Bogotá;6591;SERIE;177
2014-04-10;Astro Luna;2876;LIB
2014-04-10;Dorado Dia;5960
2014-04-10;Chontico Millonario;2930
2014-04-10;Dorado Tarde;8055
2014-04-10;Paisita 1;3118
2014-04-10;Cafeterito Tarde;4418
2014-04-10;Paisita 2;0175
2014-04-10;Cafeterito Noche;8236
2014-04-10;Cash Noche;721
2014-04-10;Play Four Noche;4156
2014-04-10;Pijao;6797
2014-04-10;Chontico Noche;3963
2014-04-10;Cash Dia;878
2014-04-10;Play Four Dia;7877
2014-04-10;Astro Sol;1727;CAP
2014-04-11;Risaralda;7051;SERIE;017
2014-04-11;Medellin;1270;SERIE;067
2014-04-11;Astro Luna;6499;ARI
2014-04-11;Dorado Dia;8553
2014-04-11;Chontico Millonario;7027
2014-04-11;Dorado Tarde;7391
2014-04-11;Paisita 1;2662
2014-04-11;Cafeterito Tarde;7790
2014-04-11;Paisita 2;7783
2014-04-11;Cafeterito Noche;0378
2014-04-11;Cuyabrito;4823
2014-04-11;Cash Noche;723
2014-04-11;Play Four Noche;9479
2014-04-11;Pijao;9776
2014-04-11;Chontico Noche;9774
2014-04-11;Cash Dia;645
2014-04-11;Play Four Dia;1738
2014-04-11;Astro Sol;7159;SAG
2014-04-12;Cauca;4274;SERIE;089
2014-04-12;Boyaca;9625;SERIE;053
2014-04-12;Astro Luna;2606;CAP
2014-04-12;Dorado Dia;3948
2014-04-12;Paisa Lotto;3167
2014-04-12;Chontico Millonario;8031
2014-04-12;Dorado Tarde;9710
2014-04-12;Paisita 1;5774
2014-04-12;Cafeterito Tarde;8126
2014-04-12;Paisita 2;4936
2014-04-12;Cafeterito Noche;2665
2014-04-12;Cuyabrito;9538
2014-04-12;Cash Noche;596
2014-04-12;Play Four Noche;3417
